state,year,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI,NO2,O3,SO2,CO
North Dakota,2001,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2002,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2003,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2004,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2005,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2006,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2007,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
North Dakota,2008,13.9533527697,28.8075801749,0.425655976676,2.1778425656,5.3477361691,0.0248324577259,0.192708317784,0.173174556851
North Dakota,2009,12.9390581717,28.5180055402,0.670360110803,2.06371191136,4.92161411634,0.025200299169,0.26774618144,0.165744221607
North Dakota,2010,13.5863013699,30.095890411,0.652054794521,2.13698630137,5.41830160548,0.0264550328767,0.281607457534,0.171877923288
North Dakota,2011,12.7994186047,28.6075581395,0.531976744186,1.97965116279,4.47742701744,0.0255880988372,0.277065047965,0.165147265988
North Dakota,2012,12.4505494505,29.9285714286,0.365384615385,2.10714285714,4.58198324725,0.0250319368132,0.224805494505,0.174159601648
North Dakota,2013,13.008,31.248,0.364,1.848,4.762328992,0.029309844,0.216061826,0.155520676
North Dakota,2014,10.9756097561,32.9658536585,0.191869918699,1.92857142857,4.48184276911,0.0271087300813,0.156342542276,0.16111435935
North Dakota,2015,9.88449848024,30.5592705167,0.109422492401,2.0820668693,4.29902426748,0.0246908966565,0.121832303951,0.171795302432
North Dakota,2016,11,29.4175824176,0.0879120879121,2.15384615385,4.67100992308,0.0258676923077,0.247495445055,0.185920697802
Ohio,2000,20.33058084635,33.1919952088375,14.3601031166425,4.06867373093,10.6288653259925,0.0263843251796375,2.55119822373375,0.282605996350625
